id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,label,bytes_per_packet
11525,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,58178,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773598202498,1773598204603,2105,33,6445,1773598202498,1773598204603,2105,18,3910,1773598202498,1773598204602,2104,15,2535,60,195.3030303030304,278.530909959793,1677,60,217.2222222222222,368.9874149863389,1677,60,168.99999999999997,103.1427582112703,366,0,65.78124999999999,362.4697303824809,2052,0,123.82352941176472,496.9137545004814,2052,0,150.28571428571428,552.8486270179246,2071,2,1,2,0,32,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,15,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,194.71299093655588
23450,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,57161,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773612702968,1773612702968,0,2,212,1773612702968,1773612702968,0,1,82,1773612702968,1773612702968,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0,100.95238095238095
8457,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56140,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773594865871,1773594868961,3090,34,6857,1773594865871,1773594868961,3090,18,3956,1773594865871,1773594868961,3090,16,2901,60,201.67647058823533,282.24465215839655,1717,60,219.7777777777778,378.1528722239748,1717,60,181.3125,111.15197928961948,366,0,93.63636363636364,527.5156288076815,3032,0,181.76470588235296,734.5280397482935,3032,0,206.0,788.7211167453296,3057,2,2,2,0,33,25,1,0,1,1,1,0,17,12,1,0,1,1,1,0,16,13,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,201.08504398826977
4589,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54332,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773590048168,1773590048169,1,2,160,1773590048168,1773590048168,0,1,72,1773590048169,1773590048169,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,svr1.fyp.lab,,,,,0,76.19047619047619
17535,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62392,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773605095737,1773605099822,4085,32,6425,1773605095737,1773605099822,4085,18,3950,1773605095737,1773605099821,4084,14,2475,60,200.78125,288.6795001912071,1717,60,219.44444444444443,378.29901373232485,1717,60,176.78571428571428,102.3599820929348,366,0,131.7741935483871,723.4967269991583,4030,0,240.2941176470588,976.6064179536376,4030,0,314.15384615384613,1122.797833253598,4051,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,200.15576323987537
20949,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50060,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773610491479,1773610491479,0,2,160,1773610491479,1773610491479,0,1,72,1773610491479,1773610491479,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,svr1.fyp.lab,,,,,0,76.19047619047619
21880,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,55998,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773611742024,1773611749446,7422,4,272,1773611742024,1773611745053,3029,3,204,1773611749446,1773611749446,0,1,68,68,68.0,0.0,68,68,68.0,0.0,68,68,68.0,0.0,68,1014,2474.0,1735.6327376492989,4393,1014,1514.5,707.8138879677341,2015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,wpad.lan,,,,,0,66.34146341463415
19057,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63011,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773606131175,1773606134267,3092,31,6325,1773606131175,1773606134267,3092,17,3850,1773606131175,1773606134266,3091,14,2475,60,204.0322580645161,285.39837465911484,1677,60,226.4705882352941,378.18697717647865,1677,60,176.78571428571428,102.3599820929348,366,0,103.06666666666666,557.351800826962,3054,0,193.25,762.8791516354343,3054,0,237.7692307692308,850.0848147730275,3067,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,203.37620578778134
5337,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,59204,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773591004449,1773591004450,1,2,212,1773591004449,1773591004449,0,1,82,1773591004450,1773591004450,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0,100.95238095238095
23359,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50546,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773612445124,1773612454216,9092,32,6391,1773612445124,1773612454216,9092,18,3916,1773612445124,1773612454215,9091,14,2475,60,199.71875000000003,282.92415880779214,1683,60,217.5555555555556,370.3837790601118,1683,60,176.78571428571428,102.3599820929348,366,0,293.2903225806451,1624.2519548712958,9045,0,534.8235294117646,2193.026083842088,9045,0,699.3076923076924,2511.4812821857204,9058,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.09657320872273
12528,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62883,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773598818239,1773598818240,1,2,203,1773598818239,1773598818239,0,1,72,1773598818240,1773598818240,0,1,131,72,101.5,41.71930009000631,131,72,72.0,0.0,72,131,131.0,0.0,131,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,wpad.fyp.lab,,,,,0,96.66666666666666
18630,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,59932,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773607145923,1773607150683,4760,2,172,1773607145923,1773607145923,0,1,86,1773607150683,1773607150683,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,4760,4760.0,0.0,4760,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0,81.9047619047619
19106,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,50796,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773606153392,1773606161148,7756,5,450,1773606153392,1773606157399,4007,4,360,1773606161148,1773606161148,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,992,1939.0,1294.9138967514405,3749,992,1335.6666666666667,575.4444658986072,2000,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,watson.telemetry.microsoft.com,,,,,0,88.23529411764706
22088,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,59381,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773611181655,1773611181655,0,2,239,1773611181655,1773611181655,0,1,90,1773611181655,1773611181655,0,1,149,90,119.5,41.71930009000631,149,90,90.0,0.0,90,149,149.0,0.0,149,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab.fyp.lab,,,,,0,113.80952380952381
1082,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55222,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773585425230,1773585433830,8600,6,546,1773585425230,1773585429270,4040,4,364,1773585430370,1773585433830,3460,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,1009,1720.0,1060.914935327051,3460,1009,1346.6666666666667,579.6674333903305,2016,3460,3460.0,0.0,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0,89.50819672131148
23427,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63837,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773612659468,1773612659468,0,2,212,1773612659468,1773612659468,0,1,82,1773612659468,1773612659468,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0,100.95238095238095
21240,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,49224,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773610322309,1773610331412,9103,32,6501,1773610322309,1773610331412,9103,17,3896,1773610322309,1773610331412,9103,15,2605,60,203.15625,287.7481099823022,1717,60,229.1764705882353,387.617923233388,1717,60,173.66666666666666,99.37351376546589,366,0,293.64516129032256,1625.118160799128,9050,0,568.9375,2261.627245112097,9050,0,650.2142857142858,2417.922286037888,9051,2,2,2,0,31,25,1,0,1,1,1,0,16,12,1,0,1,1,1,0,15,13,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,202.5233644859813
14754,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,60057,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773601239260,1773601254220,14960,30,5970,1773601239260,1773601254220,14960,16,3741,1773601239260,1773601254219,14959,14,2229,60,199.00000000000009,293.6436968328372,1695,60,233.8125,394.1397753335737,1695,60,159.21428571428575,99.54834818505844,366,0,515.8620689655172,2770.695925009996,14922,0,997.3333333333334,3852.14557406772,14922,0,1150.6923076923076,4141.97089529078,14936,2,1,2,0,29,22,1,0,1,1,1,0,15,11,1,0,1,0,1,0,14,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,198.33887043189367
13849,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62929,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773600869369,1773600869369,0,2,160,1773600869369,1773600869369,0,1,72,1773600869369,1773600869369,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,svr1.fyp.lab,,,,,0,76.19047619047619
18795,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63288,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773606539800,1773606548887,9087,31,6325,1773606539800,1773606548887,9087,17,3850,1773606539801,1773606548886,9085,14,2475,60,204.0322580645161,285.39837465911484,1677,60,226.4705882352941,378.18697717647865,1677,60,176.78571428571428,102.3599820929348,366,0,302.9,1648.860847101249,9033,0,567.9375,2257.3606850700667,9033,0,698.8461538461538,2509.518175737919,9051,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,203.37620578778134
21820,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,49962,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773611506666,1773611506677,11,12,2581,1773611506666,1773611506677,11,7,1388,1773611506666,1773611506677,11,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,1.0,1.4832396974191326,5,0,1.8333333333333333,2.228601953392904,6,1,2.75,2.362907813126304,6,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,213.30578512396696
7766,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55809,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773594323354,1773594323364,10,12,2581,1773594323354,1773594323364,10,7,1388,1773594323354,1773594323363,9,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,0.9090909090909092,1.2210278829367869,4,0,1.6666666666666663,1.9663841605003505,5,1,2.25,1.892969448600092,5,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,213.30578512396696
16463,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,61205,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773603135378,1773603141479,6101,30,5956,1773603135378,1773603141479,6101,16,3727,1773603135379,1773603141478,6099,14,2229,60,198.53333333333336,291.1850618247527,1681,60,232.93750000000003,390.68000012798194,1681,60,159.21428571428575,99.54834818505844,366,0,210.3793103448276,1121.9784316042897,6044,0,406.7333333333333,1559.521101706119,6044,0,469.1538461538461,1681.953717464398,6067,2,1,2,0,29,22,1,0,1,1,1,0,15,11,1,0,1,0,1,0,14,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,197.87375415282392
21661,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,49436,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773610695608,1773610700704,5096,32,6416,1773610695608,1773610700704,5096,18,3941,1773610695608,1773610700703,5095,14,2475,60,200.5,287.15501040378865,1708,60,218.94444444444443,376.2033980867613,1708,60,176.78571428571428,102.3599820929348,366,0,164.38709677419354,903.22421274821,5031,0,299.7647058823529,1219.237083661939,5031,0,391.9230769230769,1402.895069819221,5061,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.8753894080997
21928,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,65020,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773609365771,1773609365782,11,12,2581,1773609365771,1773609365782,11,7,1388,1773609365772,1773609365782,10,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,1.0,1.7888543819998317,6,0,1.8333333333333333,2.136976056643281,6,0,2.5,2.6457513110645907,6,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,213.30578512396696
9415,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56389,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773595276811,1773595283930,7119,30,6093,1773595276811,1773595283930,7119,17,3748,1773595276812,1773595283930,7118,13,2345,60,203.1,292.8656688654373,1687,60,220.4705882352941,382.5612888229575,1687,60,180.3846153846154,105.6137131733205,366,0,245.48275862068965,1311.2045067878198,7063,0,444.9375,1764.829867862622,7063,1,593.1666666666665,2044.0912109756448,7084,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,202.4252491694352
21773,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50358,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773610842360,1773610842360,0,2,231,1773610842360,1773610842360,0,1,86,1773610842360,1773610842360,0,1,145,86,115.5,41.71930009000631,145,86,86.0,0.0,86,145,145.0,0.0,145,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab.fyp.lab,,,,,0,110.0
6342,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53495,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773592216787,1773592216787,0,2,160,1773592216787,1773592216787,0,1,72,1773592216787,1773592216787,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
1878,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,51157,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773586318536,1773586323654,5118,32,6395,1773586318536,1773586323654,5118,18,3920,1773586318536,1773586323653,5117,14,2475,60,199.84375000000003,283.6007085589901,1687,60,217.77777777777777,371.314763502303,1687,60,176.78571428571428,102.3599820929348,366,0,165.09677419354838,910.502365174988,5071,0,301.0588235294118,1229.1925434298444,5071,0,393.61538461538464,1408.3970521164324,5081,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.22118380062304
7518,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55506,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773593791091,1773593801197,10106,31,6356,1773593791091,1773593801197,10106,17,3881,1773593791092,1773593801197,10105,14,2475,60,205.03225806451616,290.73590351278915,1708,60,228.29411764705884,385.61991726081175,1708,60,176.78571428571428,102.3599820929348,366,0,336.8666666666666,1833.9612813822423,10047,0,631.6249999999999,2510.779132062396,10047,0,777.3076923076923,2792.114592461401,10070,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,204.37299035369773
8080,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55285,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773593387214,1773593387224,10,12,2575,1773593387214,1773593387224,10,7,1382,1773593387214,1773593387224,10,5,1193,60,214.5833333333333,168.55506698423696,617,60,197.42857142857144,199.0610100303064,617,66,238.6,132.1203996360895,366,0,0.9090909090909092,1.513574937328539,5,0,1.6666666666666667,1.751190071541826,5,1,2.5,2.380476142847616,6,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,212.8099173553719
17072,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62711,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773605614938,1773605623044,8106,29,5896,1773605614938,1773605623044,8106,16,3727,1773605614938,1773605623044,8106,13,2169,60,203.31034482758625,295.1404149418031,1681,60,232.93750000000003,390.68000012798194,1681,60,166.8461538461538,99.25879151142074,366,0,289.5,1520.926167638458,8050,0,540.4000000000001,2077.4828794206014,8050,0,675.5,2329.302060899164,8072,2,1,2,0,28,22,1,0,1,1,1,0,15,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,202.61168384879724
13727,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,59716,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773600710163,1773600720254,10091,32,6395,1773600710163,1773600720254,10091,17,3860,1773600710164,1773600720253,10089,15,2535,60,199.84375000000003,283.60070855899016,1687,60,227.0588235294117,380.58433207835736,1687,60,168.99999999999997,103.1427582112703,366,0,325.5161290322581,1801.8260898501044,10034,0,630.6875000000001,2507.5602676373173,10034,0,720.6428571428571,2686.906617344501,10056,2,1,2,0,31,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,15,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.22118380062304
17336,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62481,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773605238668,1773605252245,13577,30,5962,1773605238668,1773605252245,13577,17,3793,1773605238668,1773605252244,13576,13,2169,60,198.7333333333334,292.23855788147404,1687,60,223.1176470588235,382.02942987958096,1687,60,166.8461538461538,99.25879151142074,366,0,468.1724137931035,2509.4597322498025,13516,0,848.5625,3377.990881549761,13516,0,1131.3333333333333,3908.6659973433234,13543,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,198.07308970099666
16698,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62183,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773604796794,1773604796832,38,13,2639,1773604796794,1773604796832,38,8,1446,1773604796794,1773604796832,38,5,1193,60,203.00000000000003,167.8059395055292,621,60,180.75,191.90231890209145,621,66,238.6,132.1203996360895,366,0,3.1666666666666665,6.575897219575762,22,0,5.428571428571428,8.263517065131184,22,1,9.5,15.066519173319364,32,2,1,2,0,12,8,1,0,1,1,1,0,7,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,201.45038167938932
7050,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55146,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773593127138,1773593127149,11,12,2581,1773593127138,1773593127149,11,7,1388,1773593127139,1773593127149,10,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,1.0,1.7888543819998317,6,0,1.8333333333333333,2.136976056643281,6,0,2.5,2.6457513110645907,6,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,213.30578512396696
18081,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62964,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773606061148,1773606061159,11,12,2581,1773606061148,1773606061159,11,7,1388,1773606061148,1773606061158,10,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,1.0,1.4832396974191326,5,0,1.8333333333333333,2.316606713852541,6,1,2.5,1.9148542155126764,5,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,213.30578512396696
11176,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62958,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773597835500,1773597835500,0,2,160,1773597835500,1773597835500,0,1,72,1773597835500,1773597835500,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
12014,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53164,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773598736044,1773598736044,0,2,160,1773598736044,1773598736044,0,1,72,1773598736044,1773598736044,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
15962,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,61588,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773603784941,1773603793010,8069,32,6395,1773603784941,1773603793010,8069,17,3860,1773603784942,1773603793010,8068,15,2535,60,199.84375000000003,283.60070855899016,1687,60,227.0588235294117,380.58433207835736,1687,60,168.99999999999997,103.1427582112703,366,0,260.2903225806452,1442.0006517231166,8030,0,504.3124999999999,2006.855142380735,8030,0,576.2857142857143,2148.7832846510146,8042,2,1,2,0,31,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,15,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.22118380062304
